run	scientific_name	queries	library_strategy	platform	bioproject	uids	tier_e1_archetype
ERR3393120	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962699	
ERR3393127	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962706	
ERR3393134	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962713	
ERR3393135	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962714	
ERR3393145	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962724	
ERR3393150	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962729	
ERR3393151	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962730	
ERR3393154	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962733	
ERR3393178	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962757	
ERR3393181	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962760	
ERR3393196	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962775	
ERR3393217	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962795	
ERR3393219	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962797	
ERR3393225	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962803	
ERR3393231	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962809	
ERR3393238	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962816	
ERR3393245	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962823	
ERR3393249	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962827	
ERR3393250	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962828	
ERR3393259	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962837	
ERR3393264	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962842	
ERR3393267	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962845	
ERR3393269	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962847	
ERR3393270	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962848	
ERR3393274	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962852	
ERR3393284	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962862	
ERR3393289	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962867	
ERR3393291	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962869	
ERR3393302	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962880	
ERR3393304	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962882	
ERR3393305	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962883	
ERR3393318	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962896	
ERR3393319	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962897	
ERR3393323	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962901	
ERR3393327	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962905	
ERR3393333	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962911	
ERR3393339	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962917	
ERR3393352	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962930	
ERR3393354	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962932	
ERR3393365	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962943	
ERR3393366	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962944	
ERR3393368	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962946	
ERR3393391	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962969	
ERR3393401	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962979	
ERR3393415	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962993	
ERR3393421	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12962999	
ERR3393429	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12963007	
ERR3393433	Escherichia coli	E2	WGS	ILLUMINA	ERP115939	12963011	
ERR3500697	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962427	
ERR3500698	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962428	
ERR3500699	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962429	
ERR3500700	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962430	
ERR3500701	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962431	
ERR3500702	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962432	
ERR3500703	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962433	
ERR3500704	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962434	
ERR3500705	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962435	
ERR3500706	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962436	
ERR3500707	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962437	
ERR3500708	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962438	
ERR3500709	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962439	
ERR3500710	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962440	
ERR3500711	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962441	
ERR3500712	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962442	
ERR3500713	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962443	
ERR3500714	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962444	
ERR3500715	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962445	
ERR3500716	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962446	
ERR3500717	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962447	
ERR3500718	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962448	
ERR3500719	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962449	
ERR3500720	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962450	
ERR3500721	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962451	
ERR3500722	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962452	
ERR3500723	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962453	
ERR3500724	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962454	
ERR3500725	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962455	
ERR3500726	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962456	
ERR3500727	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962457	
ERR3500728	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962458	
ERR3500729	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962459	
ERR3500730	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962460	
ERR3500731	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962461	
ERR3500732	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962462	
ERR3500733	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962463	
ERR3500734	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962464	
ERR3500735	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962465	
ERR3500736	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962466	
ERR3500737	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962467	
ERR3500738	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962468	
ERR3500739	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962469	
ERR3500740	Escherichia coli	E2	WGS	ILLUMINA	ERP117025	8962470	
ERR3515821	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019467	
ERR3515822	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019468	
ERR3515823	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019469	
ERR3515824	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019470	
ERR3515825	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019471	
ERR3515826	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019472	
ERR3515827	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019473	
ERR3515828	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019474	
ERR3515829	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019475	
ERR3515830	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019476	
ERR3515831	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019477	
ERR3515832	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019478	
ERR3515833	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019479	
ERR3515834	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019480	
ERR3515835	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019481	
ERR3515836	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019482	
ERR3515837	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019483	
ERR3515838	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019484	
ERR3515839	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9019485	
ERR3548401	Escherichia coli	E2	WGS	ILLUMINA	ERP117450	10075791	
ERR3550073	Escherichia coli	E2	WGS		ERP117135	13479545	
ERR3550074	Escherichia coli	E2	WGS		ERP117135	13479546	
ERR3550075	Escherichia coli	E2	WGS		ERP117135	13479547	
ERR3550076	Escherichia coli	E2	WGS		ERP117135	13479548	
ERR3550077	Escherichia coli	E2	WGS		ERP117135	13479549	
ERR3550078	Escherichia coli	E2	WGS		ERP117135	13479550	
ERR3550079	Escherichia coli	E2	WGS		ERP117135	13479551	
ERR3550080	Escherichia coli	E2	WGS		ERP117135	13479552	
ERR3550081	Escherichia coli	E2	WGS		ERP117135	13479553	
ERR3550082	Escherichia coli	E2	WGS		ERP117135	13479554	
ERR3550083	Escherichia coli	E2	WGS		ERP117135	13479555	
ERR3550084	Escherichia coli	E2	WGS		ERP117135	13479556	
ERR3550085	Escherichia coli	E2	WGS		ERP117135	13479557	
ERR3550086	Escherichia coli	E2	WGS		ERP117135	13479558	
ERR3550087	Escherichia coli	E2	WGS		ERP117135	13479559	
ERR3580750	Escherichia coli	E2	WGS		ERP117648	9328103	
ERR361023	Escherichia coli	E2	WGS	ILLUMINA	ERP003709	529362	
ERR361024	Escherichia coli	E2	WGS	ILLUMINA	ERP003709	529363	
ERR361025	Escherichia coli	E2	WGS	ILLUMINA	ERP003709	529364	
ERR361026	Escherichia coli	E2	WGS	ILLUMINA	ERP003709	529365	
ERR361027	Escherichia coli	E2	WGS	ILLUMINA	ERP003709	529366	
ERR361028	Escherichia coli	E2	WGS	ILLUMINA	ERP003709	529367	
ERR361029	Escherichia coli	E2	WGS	ILLUMINA	ERP003709	529368	
ERR361030	Escherichia coli	E2	WGS	ILLUMINA	ERP003709	529369	
ERR361031	Escherichia coli	E2	WGS	ILLUMINA	ERP003709	529370	
ERR361032	Escherichia coli	E2	WGS	ILLUMINA	ERP003709	529371	
ERR361033	Escherichia coli	E2	WGS	ILLUMINA	ERP003709	529372	
ERR361034	Escherichia coli	E2	WGS	ILLUMINA	ERP003709	529373	
ERR3654333	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9414385	
ERR3654334	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9414386	
ERR3654336	Escherichia coli	E2	WGS	ILLUMINA	ERP117244	9414388	
ERR3656888	Escherichia coli	E2	WGS		ERP117244	9415843	
ERR3712371	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9850850	
ERR3712415	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9850894	
ERR3712440	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9850919	
ERR3712445	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9850924	
ERR3712465	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9850944	
ERR3712479	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9850958	
ERR3712480	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9850959	
ERR3712490	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9850969	
ERR3712504	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9850983	
ERR3712525	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851004	
ERR3712546	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851025	
ERR3712547	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851026	
ERR3712556	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851035	
ERR3712571	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851050	
ERR3712595	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851074	
ERR3712603	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851082	
ERR3712607	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851086	
ERR3712639	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851118	
ERR3712651	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851130	
ERR3712654	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851133	
ERR3712673	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851152	
ERR3712694	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851173	
ERR3712707	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851186	
ERR3712723	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851202	
ERR3712743	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851222	
ERR3712745	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851224	
ERR3712770	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851249	
ERR3712773	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851252	
ERR3712777	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851256	
ERR3712779	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851258	
ERR3712799	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851278	
ERR3712812	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851291	
ERR3712821	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851300	
ERR3712823	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851302	
ERR3712828	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851307	
ERR3712841	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851320	
ERR3712842	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851321	
ERR3712854	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851333	
ERR3712880	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851359	
ERR3712896	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851375	
ERR3712911	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851390	
ERR3712928	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851407	
ERR3712938	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851417	
ERR3712945	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851424	
ERR3712960	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851439	
ERR3712988	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851467	
ERR3713008	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851487	
ERR3713039	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851518	
ERR3713055	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851534	
ERR3713064	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851543	
ERR3713116	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851595	
ERR3713125	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851604	
ERR3713128	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851607	
ERR3713133	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851612	
ERR3713141	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851620	
ERR3713145	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851624	
ERR3713146	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851625	
ERR3713170	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851649	
ERR3713196	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851675	
ERR3713237	Escherichia coli	E2	WGS	ILLUMINA	ERP118777	9851716	
ERR4027018	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585583	
ERR4027019	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585584	
ERR4027021	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585586	
ERR4027022	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585587	
ERR4027023	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585588	
ERR4027024	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585589	
ERR4027025	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585590	
ERR4027026	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585591	
ERR4027027	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585592	
ERR4027028	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585593	
ERR4027029	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585594	
ERR4027030	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585595	
ERR4027031	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585596	
ERR4027032	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585597	
ERR4027033	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585598	
ERR4027035	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585600	
ERR4027036	Escherichia coli	E2	WGS	ILLUMINA	ERP121109	11585601	
ERR4027800	Escherichia coli	E2	WGS		ERP121109	11585602	
ERR4027801	Escherichia coli	E2	WGS		ERP121109	11585603	
ERR4027802	Escherichia coli	E2	WGS		ERP121109	11585604	
ERR4027803	Escherichia coli	E2	WGS		ERP121109	11585605	
ERR4027804	Escherichia coli	E2	WGS		ERP121109	11585606	
ERR4027805	Escherichia coli	E2	WGS		ERP121109	11585607	
ERR4027806	Escherichia coli	E2	WGS		ERP121109	11585608	
ERR4193255	Escherichia coli	E2	WGS	ILLUMINA	ERP122133	11185128	
ERR4220633	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809871	
ERR4220634	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809872	
ERR4220635	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809873	
ERR4220636	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809874	
ERR4220637	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809875	
ERR4220638	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809876	
ERR4220639	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809877	
ERR4220640	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809878	
ERR4220641	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809879	
ERR4220642	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809880	
ERR4220643	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809881	
ERR4220644	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809882	
ERR4220645	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809883	
ERR4220646	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809884	
ERR4220647	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809885	
ERR4220648	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809886	
ERR4220649	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809887	
ERR4220650	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809888	
ERR4220651	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809889	
ERR4220652	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809890	
ERR4220653	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809891	
ERR4220654	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809892	
ERR4220655	Escherichia coli	E2	WGS	ILLUMINA	ERP122092	12809893	
ERR4229489	Escherichia coli	E2	WGS	ILLUMINA	ERP113893	11083470	
ERR4229736	Escherichia coli	E2	WGS	ILLUMINA	ERP113893	11083717	
ERR4229769	Escherichia coli	E2	WGS	ILLUMINA	ERP113893	11083750	
ERR4229774	Escherichia coli	E2	WGS	ILLUMINA	ERP113893	11083755	
ERR4254572	Escherichia coli	E2	WGS	ILLUMINA	ERP122337	11181158	
ERR4300389	Escherichia coli	E2	WGS	ILLUMINA	ERP122302	14703335	
ERR4300390	Escherichia coli	E2	WGS	ILLUMINA	ERP122302	14703336	
ERR4300391	Escherichia coli	E2	WGS	ILLUMINA	ERP122302	14703337	
ERR4300392	Escherichia coli	E2	WGS	ILLUMINA	ERP122302	14703338	
ERR4300393	Escherichia coli	E2	WGS	ILLUMINA	ERP122302	14703339	
ERR4300394	Escherichia coli	E2	WGS	ILLUMINA	ERP122302	14703340	
ERR4300395	Escherichia coli	E2	WGS	ILLUMINA	ERP122302	14704042	
ERR4300396	Escherichia coli	E2	WGS	ILLUMINA	ERP122302	14737663	
ERR4300397	Escherichia coli	E2	WGS	ILLUMINA	ERP122302	14704024	
ERR4301002	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238894	
ERR4301003	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238895	
ERR4301004	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238896	
ERR4301005	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238897	
ERR4301010	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238903	
ERR4301011	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238904	
ERR4301012	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238905	
ERR4301013	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238906	
ERR4301016	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238909	
ERR4301017	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238910	
ERR4301019	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238912	
ERR4301021	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238914	
ERR4301046	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238938	
ERR4301048	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238940	
ERR4301049	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238941	
ERR4301051	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238943	
ERR4301053	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238945	
ERR4301054	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238946	
ERR4301058	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238950	
ERR4301059	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238951	
ERR4301060	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238952	
ERR4301061	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238954	
ERR4301063	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238956	
ERR4301064	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238957	
ERR4301065	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238958	
ERR4301066	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238959	
ERR4301068	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238961	
ERR4301069	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238962	
ERR4301070	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238963	
ERR4301074	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238967	
ERR4301075	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238968	
ERR4301076	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238969	
ERR4301077	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238970	
ERR4301078	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238971	
ERR4301079	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238972	
ERR4301080	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238973	
ERR4301082	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238975	
ERR4301083	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238976	
ERR4301085	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238978	
ERR4301086	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238979	
ERR4301089	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238982	
ERR4301090	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238983	
ERR4301091	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238984	
ERR4301092	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238985	
ERR4301093	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238986	
ERR4301094	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238987	
ERR4301096	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238989	
ERR4301097	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238990	
ERR4301099	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238992	
ERR4301100	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238993	
ERR4301101	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238994	
ERR4301102	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238995	
ERR4301103	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238996	
ERR4301104	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238997	
ERR4301110	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11239003	
ERR4301111	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11239004	
ERR4301112	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11239005	
ERR4301113	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11239006	
ERR4301116	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11239009	
ERR4301120	Escherichia coli	E2	WGS	ILLUMINA	ERP122611	11238953	
ERR4304269	Escherichia coli	E2	WGS	ILLUMINA	ERP113893	11240056	
ERR4314090	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278231	
ERR4314091	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278232	
ERR4314107	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278233	
ERR4314108	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278234	
ERR4314109	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278235	
ERR4314110	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278236	
ERR4314111	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278237	
ERR4314112	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278238	
ERR4314113	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278239	
ERR4314114	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278240	
ERR4314115	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278241	
ERR4314116	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278242	
ERR4314117	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278243	
ERR4314118	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278244	
ERR4314119	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278245	
ERR4314120	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278246	
ERR4314121	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278247	
ERR4314122	Escherichia coli	E2	WGS	ILLUMINA	ERP122189	11278248	
